seguidor_id,seguido_id,desde
user_4738,user_4032,2022-12-25
user_4738,user_6404,2022-08-02
user_4738,user_6681,2022-05-16
user_6151,user_3156,2022-02-12
user_6151,user_7046,2023-10-17
user_8608,user_8197,2022-09-25
user_3091,user_5231,2023-05-07
user_3091,user_1506,2022-06-22
user_5936,user_2642,2022-04-09
user_5936,user_1580,2023-11-15
user_5936,user_1118,2022-02-11
user_5936,user_1794,2022-10-18
user_5936,user_2775,2023-08-26
user_1596,user_8539,2022-08-26
user_1596,user_8185,2022-03-07
user_4658,user_8593,2022-01-14
user_4658,user_3528,2023-07-25
user_4635,user_8002,2022-02-17
user_6294,user_4137,2022-05-24
user_6294,user_9438,2022-05-15
user_6294,user_6567,2023-03-06
user_6294,user_2885,2022-02-01
user_6294,user_8598,2023-10-16
user_1800,user_4813,2023-07-07
user_3510,user_1208,2022-04-25
user_8031,user_5219,2022-11-18
user_8031,user_8559,2023-04-27
user_8031,user_9660,2023-07-29
user_8031,user_1277,2022-05-25
user_8531,user_6646,2022-07-28
user_9389,user_7835,2023-12-18
user_9389,user_2402,2023-12-07
user_9389,user_8519,2022-01-26
user_9389,user_7232,2023-06-28
user_9389,user_8698,2022-05-26
user_7517,user_9810,2023-10-15
user_7517,user_9313,2023-02-22
user_7517,user_3375,2023-05-27
user_7517,user_2003,2023-03-05
user_8533,user_6004,2023-10-15
user_6293,user_5018,2023-01-22
user_6293,user_4644,2023-08-26
user_6293,user_7882,2022-03-19
user_6293,user_2235,2023-07-07
user_6293,user_7656,2023-03-11
user_4017,user_2610,2023-05-25
user_4017,user_9266,2023-09-25
user_4017,user_6880,2022-04-24
user_4017,user_4394,2022-08-29
user_4017,user_1594,2023-12-24
user_5104,user_4721,2023-03-24
user_5104,user_6166,2022-06-26
user_5104,user_9674,2022-03-07
user_9393,user_6406,2023-11-09
user_9393,user_6615,2022-07-18
user_9393,user_4330,2022-05-24
user_9393,user_7479,2023-02-12
user_9393,user_8284,2022-11-06
user_6043,user_1977,2023-04-25
user_6043,user_7361,2022-08-16
user_6043,user_8085,2023-05-28
user_6043,user_7703,2023-02-12
user_6043,user_8114,2023-05-06
user_2769,user_6659,2023-05-23
user_2769,user_1356,2023-10-09
user_2769,user_1619,2023-01-31
user_2769,user_9432,2022-09-27
user_2769,user_5515,2022-04-15
user_6166,user_4861,2022-08-26
user_6166,user_2228,2022-06-12
user_4918,user_7176,2023-12-22
user_4918,user_6691,2022-06-02
user_4918,user_6241,2023-08-04
user_4918,user_8698,2023-12-05
user_4918,user_7520,2023-08-21
user_6278,user_5573,2022-09-08
user_6278,user_9108,2022-02-12
user_6278,user_4259,2022-06-02
user_9607,user_3066,2022-06-26
user_9607,user_5276,2022-01-31
user_9607,user_9596,2023-03-01
user_5579,user_3244,2023-02-23
user_5579,user_4087,2023-10-08
user_8128,user_8002,2022-04-23
user_8128,user_8113,2023-07-17
user_8128,user_5533,2023-12-11
user_8128,user_2408,2022-03-29
user_8128,user_2294,2022-06-09
user_2485,user_7052,2023-01-16
user_8952,user_6766,2023-06-05
user_8952,user_6942,2023-01-12
user_8952,user_5438,2023-09-28
user_8952,user_2971,2023-03-22
user_8952,user_4401,2023-02-04
user_3274,user_1855,2023-08-23
user_3274,user_4532,2023-05-05
user_3897,user_3584,2023-07-06
user_3897,user_4845,2023-06-12
user_3897,user_8999,2022-10-05
user_3897,user_5801,2023-01-27
user_3897,user_8481,2023-07-10
user_4439,user_6879,2023-02-08
user_4439,user_6206,2023-09-29
user_4439,user_8761,2022-09-06
user_4439,user_7756,2023-03-21
user_4439,user_1798,2022-02-22
user_1540,user_1885,2023-12-29
user_1540,user_1359,2023-10-30
user_1540,user_7830,2022-11-13
user_3477,user_6940,2022-05-06
user_3477,user_4939,2023-12-14
user_4989,user_3251,2023-03-04
user_4989,user_2011,2022-02-08
user_1952,user_5225,2022-02-09
user_4717,user_1314,2023-03-05
user_4717,user_3526,2022-01-11
user_4717,user_7558,2023-07-02
user_4717,user_4356,2022-09-07
user_4717,user_5579,2022-05-02
user_4558,user_6114,2022-06-30
user_4558,user_9242,2023-11-10
user_4558,user_1696,2022-01-11
user_4558,user_8462,2023-11-23
user_2357,user_9499,2023-08-06
user_8626,user_3717,2023-10-10
user_8626,user_3569,2022-10-17
user_8626,user_2406,2022-04-12
user_5667,user_6208,2022-05-16
user_8226,user_4222,2022-02-16
user_8226,user_5743,2022-08-24
user_8226,user_9982,2022-12-08
user_8226,user_8469,2023-10-25
user_5844,user_9581,2022-07-30
user_6570,user_9552,2022-07-03
user_6570,user_9853,2022-05-16
user_6570,user_6666,2023-07-10
user_6570,user_1860,2023-12-18
user_2215,user_3258,2023-10-27
user_2215,user_9093,2022-02-28
user_2215,user_7972,2023-06-25
user_2865,user_3049,2023-05-07
user_2865,user_3297,2022-02-11
user_2865,user_4892,2022-11-30
user_2865,user_2831,2022-09-19
user_8238,user_8749,2022-01-11
user_8238,user_4500,2023-11-10
user_7202,user_4104,2023-10-21
user_7202,user_9450,2022-07-09
user_7202,user_3564,2023-08-07
user_7202,user_8933,2022-02-06
user_7202,user_6504,2022-03-22
user_9158,user_9409,2023-01-17
user_9158,user_5159,2023-11-19
user_9158,user_4714,2023-05-18
user_9158,user_9748,2022-02-01
user_3494,user_1665,2023-05-31
user_3494,user_8005,2023-07-31
user_3494,user_7079,2022-06-26
user_3494,user_2277,2022-02-13
user_9812,user_6569,2023-09-17
user_4986,user_6678,2023-02-27
user_4986,user_4657,2023-03-28
user_4986,user_8238,2023-01-22
user_4986,user_3341,2023-10-17
user_6645,user_9957,2022-05-05
user_6611,user_3810,2022-04-27
user_6611,user_6273,2022-09-07
user_6611,user_1221,2022-07-16
user_6611,user_4015,2023-01-17
user_1496,user_7232,2023-03-27
user_1496,user_4482,2022-09-07
user_1496,user_2548,2022-01-18
user_3681,user_4175,2022-03-01
user_5797,user_7519,2022-07-25
user_5797,user_1919,2022-04-30
user_6659,user_7940,2022-09-14
user_6659,user_5399,2023-01-03
user_9011,user_1349,2023-01-05
user_6144,user_3374,2022-08-01
user_9377,user_5658,2022-07-06
user_1355,user_1517,2022-08-22
user_1355,user_8158,2022-02-26
user_1355,user_1275,2022-05-22
user_1355,user_7941,2022-03-14
user_1355,user_4032,2022-05-18
user_3123,user_7274,2022-02-03
user_3123,user_7149,2022-11-03
user_7276,user_9288,2022-09-17
user_3342,user_6546,2022-12-03
user_3342,user_8154,2023-02-04
user_3342,user_3933,2022-07-16
user_3342,user_3509,2023-07-23
user_3342,user_3830,2023-03-23
user_3070,user_5331,2023-10-12
user_3070,user_1804,2022-09-26
user_3070,user_4084,2022-03-11
user_3070,user_3840,2022-02-04
user_3268,user_3947,2022-01-28
user_3268,user_1343,2023-12-19
user_3268,user_2059,2023-12-29
user_3268,user_7602,2022-12-15
user_3268,user_9119,2023-09-14
user_2806,user_2840,2023-12-05
user_2806,user_8934,2023-12-05
user_2806,user_9336,2023-12-13
user_2806,user_5584,2022-02-02
user_2806,user_3761,2022-06-03
user_1071,user_6005,2023-08-14
user_1071,user_7192,2022-06-25
user_1071,user_5573,2022-02-22
user_1071,user_4112,2023-03-16
user_9678,user_3229,2022-10-01
user_9678,user_4320,2023-03-23
user_9678,user_9569,2022-07-24
user_9678,user_6316,2023-12-04
user_9678,user_2761,2022-12-31
user_1919,user_7623,2023-12-14
user_1192,user_5115,2022-07-20
user_1192,user_4499,2023-07-30
user_1192,user_6906,2022-11-12
user_4599,user_3316,2023-09-27
user_4599,user_1491,2022-03-12
user_4599,user_6740,2023-07-01
user_7985,user_2715,2022-04-28
user_1443,user_6699,2023-02-16
user_1443,user_6561,2022-05-19
user_5787,user_5625,2022-01-16
user_7352,user_8299,2022-02-21
user_7352,user_2404,2023-01-12
user_7352,user_2020,2023-03-25
user_7352,user_2506,2022-09-08
user_7352,user_9553,2023-10-08
user_3726,user_3779,2023-02-07
user_3726,user_8679,2022-05-15
user_3726,user_1035,2023-04-15
user_3726,user_3883,2023-01-08
user_7643,user_3809,2022-01-31
user_4388,user_4371,2023-08-08
user_4388,user_7626,2022-09-01
user_4388,user_2196,2022-06-05
user_4388,user_6461,2023-10-15
user_4388,user_1621,2022-02-28
user_2863,user_3196,2022-01-03
user_2863,user_5706,2023-08-10
user_7414,user_4666,2023-01-24
user_7414,user_6614,2022-10-23
user_7414,user_4774,2023-08-15
user_7414,user_7402,2023-04-04
user_7414,user_4640,2022-08-30
user_9861,user_3853,2022-06-12
user_9861,user_5325,2022-01-11
user_9861,user_2422,2022-02-18
user_9348,user_6604,2023-10-10
user_9348,user_7891,2023-09-01
user_9348,user_3033,2023-04-25
user_9348,user_1855,2022-03-07
user_9348,user_6854,2023-09-08
user_5683,user_7816,2022-03-10
user_7307,user_2527,2022-03-07
user_7307,user_3974,2023-12-03
user_7307,user_7275,2023-08-20
user_7307,user_7571,2023-04-15
user_4499,user_2680,2023-08-30
user_4499,user_4258,2022-09-11
user_4499,user_4721,2023-01-21
user_2688,user_2087,2022-06-11
user_2688,user_4531,2023-02-07
user_1591,user_9922,2022-09-26
user_1591,user_1717,2022-06-22
user_1591,user_2434,2023-04-06
user_1591,user_6985,2023-06-19
user_7632,user_6341,2023-01-10
user_7632,user_9447,2022-05-21
user_7632,user_8716,2022-06-14
user_8142,user_7918,2022-01-11
user_8142,user_8011,2022-02-16
user_8142,user_9925,2022-08-15
user_9453,user_6924,2023-05-07
user_9453,user_8080,2023-04-06
user_9453,user_7226,2023-04-16
user_9453,user_1728,2023-06-21
user_9453,user_9798,2023-12-13
user_7920,user_4135,2023-02-03
user_7920,user_4517,2022-11-07
user_7920,user_4042,2022-12-27
user_7920,user_1988,2023-04-14
user_7920,user_8272,2022-05-11
user_1682,user_5598,2022-02-04
user_6453,user_3843,2023-06-14
user_4106,user_3895,2022-02-28
user_4106,user_8483,2023-09-25
user_4106,user_7515,2023-03-28
user_6360,user_2858,2023-02-08
user_6360,user_9420,2022-12-16
user_6360,user_1080,2022-09-04
user_6360,user_6986,2022-07-31
user_9936,user_2652,2022-07-23
user_4408,user_3431,2023-02-21
user_4408,user_5459,2023-01-18
user_4408,user_2306,2023-04-21
user_1105,user_9751,2023-01-01
user_1105,user_6075,2022-05-23
user_1105,user_7958,2022-10-20
user_1105,user_3870,2022-08-15
user_5178,user_3057,2022-07-18
user_5178,user_7852,2022-07-14
user_5178,user_7884,2023-07-09
user_5178,user_7566,2022-06-15
user_8653,user_2113,2023-11-06
user_8653,user_5558,2022-01-01
user_8653,user_2564,2022-05-01
user_8653,user_5342,2023-12-07
user_8653,user_1494,2022-10-09
user_8482,user_7176,2023-06-07
user_8482,user_8309,2023-07-22
user_8482,user_4212,2023-01-05
user_8482,user_7054,2022-03-04
user_8482,user_4841,2022-08-25
user_8926,user_4659,2023-11-19
user_8926,user_2233,2023-01-05
user_8926,user_1916,2023-06-06
user_8926,user_4006,2022-08-06
user_8926,user_7935,2023-04-16
user_5792,user_3698,2022-09-07
user_5792,user_5850,2023-09-07
user_5792,user_7755,2023-04-05
user_8876,user_9943,2023-08-12
user_8876,user_3207,2023-05-02
user_8876,user_7738,2023-09-10
user_8876,user_6224,2022-03-27
user_5565,user_8773,2022-08-15
user_5565,user_8053,2022-01-29
user_5755,user_7463,2023-10-20
user_5755,user_3879,2022-05-29
user_5755,user_9161,2022-08-04
user_5755,user_4731,2023-01-14
user_5755,user_9854,2022-08-27
user_6714,user_9233,2022-08-27
user_6714,user_8294,2023-11-01
user_6714,user_2055,2022-05-23
user_6714,user_4400,2023-07-31
user_8324,user_8024,2022-02-21
user_8324,user_2551,2022-06-27
user_8324,user_4753,2022-06-04
user_7596,user_2524,2023-11-22
user_7596,user_3249,2023-09-17
user_9585,user_8046,2023-04-28
user_3986,user_6041,2022-07-21
user_3986,user_6139,2023-12-27
user_3986,user_9351,2023-01-20
user_2244,user_2393,2022-09-18
user_2244,user_9624,2022-04-01
user_2244,user_8364,2022-06-08
user_5661,user_8033,2022-08-04
user_5661,user_9735,2022-12-22
user_5661,user_4892,2023-10-07
user_5661,user_5003,2022-09-24
user_5661,user_2743,2023-05-14
user_7903,user_1634,2022-01-18
user_7903,user_8586,2022-11-05
user_7903,user_4368,2022-01-15
user_7903,user_2691,2023-07-04
user_7903,user_2207,2023-01-17
user_2872,user_9202,2023-04-30
user_2872,user_7851,2022-09-23
user_2872,user_4639,2023-04-25
user_2872,user_4669,2022-12-08
user_2872,user_6782,2022-05-30
user_2575,user_4007,2022-09-03
user_2575,user_4598,2023-03-20
user_2575,user_5544,2023-06-26
user_2575,user_4912,2023-05-25
user_2575,user_8524,2023-08-23
user_9256,user_8677,2023-11-22
user_9256,user_1911,2022-12-06
user_8466,user_4833,2022-10-14
user_8466,user_2518,2023-02-12
user_8466,user_8326,2022-10-30
user_4615,user_8349,2023-07-29
user_4615,user_4483,2022-01-26
user_4615,user_7623,2023-07-23
user_4615,user_6328,2023-06-23
user_9198,user_6793,2022-08-25
user_9198,user_5913,2022-10-22
user_9198,user_8261,2023-07-27
user_2766,user_3945,2023-06-20
user_7679,user_4724,2023-04-04
user_7679,user_8774,2023-03-12
user_7679,user_3211,2023-09-07
user_7679,user_7347,2022-09-06
user_1394,user_3040,2022-01-08
user_1210,user_2565,2023-04-07
user_1210,user_5420,2022-09-28
user_1210,user_6362,2022-02-03
user_1617,user_9730,2022-01-11
user_1617,user_1769,2022-12-17
user_1617,user_5426,2023-12-16
user_3944,user_5510,2022-04-24
user_3944,user_2392,2023-09-05
user_3944,user_8677,2022-01-07
user_4770,user_6962,2022-12-27
user_4770,user_9812,2022-08-18
user_4770,user_5897,2023-07-09
user_8266,user_6225,2022-04-05
user_9745,user_2961,2022-04-01
user_9745,user_8780,2022-05-19
user_9745,user_3326,2023-10-13
user_9745,user_5771,2023-01-21
user_7917,user_6713,2022-10-25
user_8959,user_6640,2023-01-23
user_8959,user_7582,2023-10-05
user_3052,user_1694,2022-10-03
user_3052,user_7884,2023-02-08
user_3052,user_3510,2022-05-21
user_4551,user_3400,2022-08-16
user_4551,user_4862,2022-08-22
user_1402,user_6757,2022-05-21
user_1402,user_5022,2022-11-04
user_8332,user_3848,2022-12-24
user_8332,user_5217,2023-06-13
user_8332,user_5873,2022-03-03
user_7474,user_9693,2023-09-16
user_7474,user_8033,2023-10-16
user_5774,user_7726,2023-01-26
user_5774,user_2514,2023-07-10
user_5774,user_7815,2023-05-15
user_5774,user_2705,2022-07-11
user_5774,user_2986,2023-06-06
user_3221,user_6087,2022-07-16
user_3221,user_4564,2022-05-11
user_3221,user_4866,2023-10-03
user_3221,user_6874,2022-07-17
user_8808,user_9353,2023-12-23
user_8808,user_6992,2022-04-08
user_8808,user_3957,2022-04-03
user_8107,user_6027,2023-07-02
user_8107,user_7385,2023-12-11
user_8107,user_2127,2023-05-17
user_8107,user_6172,2022-03-05
user_1403,user_7626,2023-04-17
user_5766,user_6882,2023-12-27
user_5766,user_3807,2022-05-23
user_5766,user_3838,2022-12-01
user_5766,user_9854,2022-04-22
user_6775,user_6056,2023-08-21
user_6775,user_5673,2022-10-09
user_3023,user_3646,2022-05-10
user_3023,user_5251,2023-10-20
user_3023,user_1249,2023-12-24
user_3023,user_3932,2022-04-27
user_3023,user_7170,2023-06-07
user_6568,user_7731,2023-11-10
user_6568,user_8354,2022-01-19
user_6568,user_2066,2023-11-11
user_6646,user_9333,2022-04-24
user_6646,user_6387,2023-07-15
user_6646,user_1571,2022-04-18
user_6646,user_6824,2023-12-03
user_4454,user_5563,2023-02-09
user_3275,user_3509,2022-05-08
user_3275,user_5135,2022-07-12
user_8392,user_2098,2022-04-05
user_5723,user_5654,2023-02-04
user_5723,user_5338,2022-08-13
user_5998,user_2858,2023-07-15
user_7020,user_7700,2023-01-17
user_7020,user_1472,2022-01-28
user_7020,user_3553,2023-10-18
user_7020,user_5240,2023-02-06
user_7020,user_7987,2022-02-27
user_5189,user_1431,2022-03-29
user_5189,user_4090,2023-09-20
user_5189,user_2442,2023-01-23
user_6929,user_1146,2023-07-31
user_6929,user_7450,2023-04-09
user_6929,user_8651,2022-02-15
user_7105,user_4016,2023-09-05
user_7105,user_3746,2022-08-03
user_7105,user_2446,2023-10-14
user_7105,user_8984,2022-08-12
user_2074,user_5342,2022-08-24
user_2074,user_8856,2023-08-18
user_2074,user_7276,2022-04-16
user_2074,user_9096,2023-07-19
user_2074,user_3290,2023-08-27
user_9994,user_6409,2023-10-20
user_9994,user_1666,2023-07-05
user_9994,user_1340,2023-10-16
user_9994,user_3252,2022-10-10
user_9102,user_6232,2023-09-14
user_9102,user_6878,2022-05-04
user_9102,user_8808,2023-11-06
user_9102,user_5613,2022-11-29
user_9102,user_7643,2022-05-16
user_1074,user_9899,2022-08-27
user_1074,user_9713,2023-03-07
user_1074,user_6320,2023-09-25
user_1074,user_9887,2022-10-06
user_1074,user_8700,2022-04-21
user_4578,user_5291,2023-11-24
user_5927,user_1081,2022-10-13
user_5927,user_8399,2022-07-05
user_5927,user_5430,2022-10-19
user_5927,user_7018,2022-12-11
user_5927,user_7562,2023-08-09
user_6524,user_8126,2023-04-07
user_1389,user_5209,2023-03-12
user_1389,user_4720,2022-10-18
user_1389,user_5503,2023-06-30
user_1389,user_9309,2023-02-25
user_3865,user_5813,2022-12-26
user_3865,user_6775,2022-09-01
user_3865,user_4254,2023-09-01
user_1837,user_2445,2022-12-01
user_1837,user_2253,2022-07-29
user_1837,user_7262,2023-08-15
user_1837,user_8905,2022-03-05
user_4723,user_7280,2023-10-25
user_4723,user_9162,2023-06-28
user_4723,user_8795,2023-06-15
user_4723,user_1312,2023-03-08
user_1078,user_3237,2022-02-16
user_1078,user_3060,2023-03-11
user_6753,user_2124,2022-10-05
user_3173,user_1387,2022-08-21
user_3173,user_8993,2023-07-17
user_3173,user_8953,2022-11-25
user_4718,user_8697,2023-10-12
user_6955,user_9691,2023-06-17
user_6955,user_2341,2023-06-27
user_5252,user_1779,2022-12-27
user_1671,user_5338,2022-08-20
user_1671,user_2633,2022-02-26
user_8809,user_1879,2022-07-01
user_8809,user_7633,2022-07-08
user_8809,user_7829,2022-10-04
user_8809,user_7741,2022-03-16
user_8809,user_7898,2023-07-06
user_2763,user_3599,2023-12-06
user_2763,user_6919,2022-06-07
user_2763,user_2055,2023-09-22
user_2763,user_8973,2023-01-04
user_6201,user_7177,2022-05-07
user_6201,user_7710,2023-03-14
user_3847,user_4267,2022-02-20
user_3847,user_4684,2023-02-19
user_5219,user_2419,2022-07-02
user_1970,user_7525,2023-06-13
user_2373,user_1649,2023-03-02
user_2373,user_7183,2022-12-17
user_2373,user_6873,2023-01-11
user_2373,user_8714,2023-07-18
user_2373,user_2833,2022-10-14
user_6505,user_2959,2022-09-02
user_6505,user_7903,2023-08-18
user_6505,user_5417,2023-03-27
user_6505,user_1651,2022-01-27
user_6055,user_9090,2022-07-03
user_6055,user_8391,2023-10-03
user_6055,user_4332,2023-05-20
user_2754,user_1961,2022-06-05
user_2047,user_3632,2023-02-24
user_2047,user_9233,2022-07-29
user_5239,user_5425,2022-10-31
user_5239,user_5254,2022-04-13
user_5239,user_1512,2022-08-28
user_5239,user_3643,2023-11-10
user_2385,user_9446,2022-08-02
user_2385,user_3812,2023-08-01
user_2385,user_2342,2022-10-22
user_2385,user_2404,2022-03-26
user_8252,user_9784,2023-06-28
user_5784,user_1327,2023-03-08
user_5784,user_7294,2022-01-07
user_5784,user_2979,2022-05-15
user_2326,user_7172,2022-11-09
user_2326,user_5275,2023-05-08
user_9531,user_5072,2022-10-11
user_9531,user_9074,2023-10-05
user_1560,user_7382,2022-10-02
user_6180,user_6987,2022-01-03
user_6180,user_9372,2022-08-18
user_6701,user_5488,2023-12-28
user_6701,user_2917,2022-11-30
user_6701,user_1735,2022-04-08
user_6701,user_2728,2022-10-13
user_3165,user_4713,2022-06-08
user_5006,user_7917,2023-05-31
user_6925,user_5671,2022-07-22
user_6925,user_2474,2022-05-05
user_4227,user_4855,2023-07-19
user_4227,user_6043,2023-10-05
user_4227,user_9149,2023-02-28
user_5210,user_9241,2022-06-28
user_5210,user_4125,2022-06-04
user_1825,user_8663,2022-03-08
user_1825,user_9638,2022-02-01
user_1825,user_8729,2022-10-24
user_6253,user_2693,2023-07-28
user_2325,user_2475,2023-03-07
user_2325,user_4811,2022-09-28
user_2325,user_8649,2022-08-19
user_2325,user_9252,2022-08-20
user_8743,user_5295,2023-07-05
user_8743,user_9349,2022-08-16
user_8743,user_9288,2022-08-14
user_8743,user_6781,2023-01-27
user_8743,user_9530,2023-05-04
user_2282,user_8756,2022-04-26
user_2282,user_5620,2023-10-13
user_7253,user_1286,2022-05-25
user_7253,user_8385,2023-08-28
user_7253,user_6080,2023-12-30
user_1413,user_6208,2022-09-25
user_1762,user_6621,2022-12-02
user_1762,user_1998,2022-09-18
user_1762,user_4524,2023-08-10
user_4562,user_8623,2022-01-09
user_4562,user_6444,2023-05-12
user_7238,user_3757,2022-08-21
user_7238,user_5155,2022-07-12
user_7238,user_1188,2023-08-23
user_7238,user_6795,2023-11-14
user_7238,user_4079,2023-11-03
user_7405,user_1383,2023-11-14
user_7951,user_8583,2023-10-03
user_7951,user_8750,2022-02-03
user_7951,user_7668,2022-11-15
user_7951,user_1598,2023-09-27
user_7951,user_6149,2022-05-12
user_2173,user_3747,2023-12-26
user_2173,user_6524,2023-10-06
user_2173,user_2063,2023-01-17
user_7137,user_3158,2023-03-17
user_9714,user_2647,2023-09-15
user_9714,user_7743,2022-03-18
user_9714,user_3539,2022-12-31
user_9714,user_4814,2023-11-24
user_5100,user_4740,2023-07-26
user_4602,user_8576,2022-07-21
user_4602,user_4387,2022-02-16
user_3375,user_5799,2022-09-19
user_3375,user_4014,2023-04-06
user_3375,user_4703,2022-10-25
user_3375,user_9660,2023-08-16
user_3375,user_4962,2022-02-07
user_3790,user_5122,2022-03-14
user_3790,user_8756,2022-09-16
user_3790,user_1433,2023-02-03
user_3790,user_4158,2022-08-17
user_5600,user_3510,2022-05-12
user_5600,user_3698,2023-01-25
user_5600,user_1478,2022-03-25
user_5600,user_3810,2023-07-31
user_7561,user_5067,2022-06-20
user_7561,user_7524,2022-03-24
user_7561,user_6311,2022-01-23
user_7561,user_9337,2023-11-30
user_7561,user_5377,2023-03-01
user_8353,user_4330,2022-05-16
user_8353,user_7395,2022-04-15
user_6172,user_8500,2022-10-23
user_6172,user_5264,2023-03-29
user_2555,user_5405,2023-11-18
user_2555,user_2979,2022-02-07
user_2555,user_3595,2023-08-17
user_2555,user_3625,2022-08-20
user_2671,user_6993,2023-03-13
user_2671,user_2341,2022-10-21
user_2671,user_1782,2022-09-29
user_2671,user_7577,2023-07-02
user_2671,user_5570,2023-10-19
user_2693,user_2253,2023-06-12
user_7725,user_7677,2022-08-01
user_7725,user_3987,2023-02-06
user_7725,user_8503,2023-03-30
user_9308,user_3510,2023-05-01
user_9308,user_5404,2022-10-27
user_9308,user_3218,2022-07-22
user_9089,user_8123,2023-02-16
user_9089,user_3609,2023-04-22
user_9089,user_3527,2022-11-28
user_9089,user_8590,2022-01-30
user_9089,user_7409,2023-12-24
user_7907,user_4583,2022-11-06
user_7907,user_5786,2022-11-09
user_7907,user_3315,2023-05-23
user_7907,user_3713,2022-10-09
user_7907,user_9266,2023-06-29
user_2259,user_4517,2022-08-12
user_6397,user_6185,2023-05-16
user_6397,user_1713,2022-08-18
user_6397,user_5275,2022-10-12
user_6397,user_3644,2023-03-08
user_9452,user_1406,2022-12-22
user_9452,user_4027,2022-06-15
user_9452,user_9756,2023-11-07
user_9452,user_5596,2023-11-26
user_9452,user_1107,2023-09-30
user_1611,user_8460,2023-07-07
user_1611,user_4380,2022-02-28
user_5278,user_4773,2022-09-05
user_5278,user_7626,2022-12-25
user_5278,user_4806,2022-06-11
user_4406,user_1213,2023-08-17
user_4970,user_7615,2023-06-16
user_4970,user_9594,2023-04-15
user_4970,user_8122,2023-08-04
user_7552,user_8002,2022-03-10
user_7552,user_9558,2022-03-10
user_7552,user_1811,2022-03-22
user_7552,user_3063,2022-10-07
user_7552,user_5088,2022-03-26
user_1755,user_9503,2022-08-31
user_1755,user_5742,2022-07-16
user_1755,user_6883,2022-06-09
user_1755,user_3626,2023-08-20
user_1755,user_7078,2022-05-31
user_6011,user_7999,2022-06-03
user_6011,user_5817,2022-09-23
user_6011,user_7984,2023-11-09
user_9820,user_3415,2022-05-12
user_1526,user_5664,2022-07-18
user_1526,user_8993,2022-12-28
user_3880,user_7808,2022-11-14
user_3880,user_7132,2022-07-15
user_3880,user_2246,2023-03-17
user_3880,user_7680,2022-11-17
user_2090,user_4259,2022-08-16
user_2090,user_3832,2023-01-25
user_2090,user_5067,2023-09-13
user_8708,user_2479,2022-06-23
user_5812,user_9700,2023-05-16
user_5812,user_5963,2023-12-24
user_5812,user_9081,2023-08-29
user_4028,user_4048,2022-11-26
user_4028,user_2513,2022-06-28
user_4028,user_4446,2022-08-24
user_3577,user_8890,2023-03-06
user_3577,user_3084,2022-08-17
user_3577,user_9617,2023-04-15
user_7026,user_5719,2023-12-27
user_7026,user_7938,2023-12-09
user_7026,user_5905,2023-11-24
user_6040,user_3269,2022-06-10
user_6040,user_2210,2022-02-25
user_2488,user_1848,2022-07-20
user_2488,user_9773,2023-08-14
user_2488,user_5423,2023-11-13
user_2488,user_7507,2022-07-09
user_7976,user_4332,2022-07-04
user_7976,user_4390,2023-07-19
user_7976,user_5923,2023-08-20
user_1445,user_7936,2023-07-12
user_7280,user_9395,2023-06-18
user_7280,user_7419,2022-08-22
user_7280,user_4158,2022-09-20
user_7280,user_5389,2022-08-04
user_8090,user_9996,2022-03-28
user_8090,user_4156,2022-04-05
user_8090,user_5106,2023-02-05
user_8090,user_6128,2023-10-14
user_8090,user_3581,2022-07-02
user_2071,user_4757,2022-03-07
user_2071,user_6878,2022-11-18
user_2071,user_5631,2023-08-07
user_2071,user_7494,2022-10-24
user_2071,user_2700,2023-04-11
user_3437,user_5005,2023-08-09
user_3437,user_3406,2022-08-13
user_3437,user_6347,2023-06-08
user_3437,user_3603,2023-10-19
user_3437,user_1911,2022-11-01
user_7957,user_8972,2022-01-03
user_7957,user_3175,2022-01-29
user_7957,user_7726,2023-02-07
user_7957,user_1660,2023-03-29
user_7957,user_5099,2023-04-03
user_2679,user_1054,2022-12-24
user_9318,user_1440,2022-11-25
user_9318,user_3694,2022-01-25
user_3893,user_3462,2022-01-02
user_3893,user_4417,2022-09-18
user_3893,user_4983,2022-06-28
user_3893,user_3550,2023-10-27
user_3893,user_5582,2022-10-17
user_6402,user_1804,2023-11-19
user_6402,user_4833,2022-09-09
user_5407,user_2044,2023-05-02
user_5407,user_6587,2022-03-17
user_5407,user_5189,2023-05-17
user_9569,user_8349,2022-09-20
user_7633,user_3397,2023-03-05
user_7633,user_1756,2022-08-03
user_7633,user_6689,2023-03-20
user_7633,user_6062,2022-04-11
user_7633,user_8461,2023-06-25
user_6574,user_8945,2022-08-08
user_6574,user_1978,2022-01-15
user_6574,user_9882,2023-10-21
user_6574,user_8680,2022-08-05
user_6574,user_1463,2022-09-09
user_9333,user_1669,2023-11-20
user_7585,user_3695,2023-11-25
user_7585,user_3917,2023-05-13
user_7585,user_8200,2022-04-29
user_8104,user_2273,2023-07-28
user_8104,user_8348,2023-07-17
user_8104,user_8524,2023-05-01
user_8104,user_4760,2022-11-14
user_8487,user_1388,2023-07-15
user_8487,user_5298,2022-11-13
user_8487,user_3835,2022-06-09
user_8487,user_6533,2023-01-19
user_8487,user_7377,2022-12-31
user_2323,user_9082,2023-11-02
user_2323,user_9305,2022-01-03
user_2323,user_5278,2022-03-10
user_2323,user_8021,2022-06-25
user_2323,user_6631,2022-02-10
user_9578,user_1493,2023-11-18
user_9578,user_9161,2023-02-09
